"TIME","GEO","UNIT","DURATION","PARTNER","AGE","Value","Flag and Footnotes"
"2015","Romania","Number","1 night or over","Domestic","From 45 to 64 years","1,113,717",""
"2015","Romania","Number","1 night or over","Domestic","From 55 to 64 years","552,469",""
"2015","Romania","Number","1 night or over","Domestic","65 years or over","435,068",""
"2015","Slovenia","Number","1 night or over","Domestic","Less than 15 years",":",""
"2015","Slovenia","Number","1 night or over","Domestic","From 15 to 24 years","19,496","u"
"2015","Slovenia","Number","1 night or over","Domestic","From 25 to 34 years","28,641","u"
"2015","Slovenia","Number","1 night or over","Domestic","From 25 to 44 years","68,180",""
"2015","Slovenia","Number","1 night or over","Domestic","From 35 to 44 years","39,539",""
"2015","Slovenia","Number","1 night or over","Domestic","From 45 to 54 years","37,073",""
"2015","Slovenia","Number","1 night or over","Domestic","From 45 to 64 years","76,504",""
"2015","Slovenia","Number","1 night or over","Domestic","From 55 to 64 years","39,431",""
"2015","Slovenia","Number","1 night or over","Domestic","65 years or over","53,498",""
"2015","Slovakia","Number","1 night or over","Domestic","Less than 15 years",":",""
"2015","Slovakia","Number","1 night or over","Domestic","From 15 to 24 years","168,292",""
"2015","Slovakia","Number","1 night or over","Domestic","From 25 to 34 years","222,869",""
"2015","Slovakia","Number","1 night or over","Domestic","From 25 to 44 years","579,372",""
"2015","Slovakia","Number","1 night or over","Domestic","From 35 to 44 years","356,503",""
"2015","Slovakia","Number","1 night or over","Domestic","From 45 to 54 years","160,393",""
"2015","Slovakia","Number","1 night or over","Domestic","From 45 to 64 years","364,923",""
"2015","Slovakia","Number","1 night or over","Domestic","From 55 to 64 years","204,530",""
"2015","Slovakia","Number","1 night or over","Domestic","65 years or over","149,689",""
"2015","Finland","Number","1 night or over","Domestic","Less than 15 years",":",""
"2015","Finland","Number","1 night or over","Domestic","From 15 to 24 years","183,333",""
"2015","Finland","Number","1 night or over","Domestic","From 25 to 34 years","170,829",""
"2015","Finland","Number","1 night or over","Domestic","From 25 to 44 years","322,859",""
"2015","Finland","Number","1 night or over","Domestic","From 35 to 44 years","152,030",""
"2015","Finland","Number","1 night or over","Domestic","From 45 to 54 years","176,108",""
"2015","Finland","Number","1 night or over","Domestic","From 45 to 64 years","390,797",""
"2015","Finland","Number","1 night or over","Domestic","From 55 to 64 years","214,689",""
"2015","Finland","Number","1 night or over","Domestic","65 years or over","361,201",""
"2015","Sweden","Number","1 night or over","Domestic","Less than 15 years",":",""
"2015","Sweden","Number","1 night or over","Domestic","From 15 to 24 years","331,342",""
"2015","Sweden","Number","1 night or over","Domestic","From 25 to 34 years","400,780",""
"2015","Sweden","Number","1 night or over","Domestic","From 25 to 44 years","716,821",""
"2015","Sweden","Number","1 night or over","Domestic","From 35 to 44 years","316,041",""
"2015","Sweden","Number","1 night or over","Domestic","From 45 to 54 years","430,046",""
"2015","Sweden","Number","1 night or over","Domestic","From 45 to 64 years","654,866",""
"2015","Sweden","Number","1 night or over","Domestic","From 55 to 64 years","224,820",""
"2015","Sweden","Number","1 night or over","Domestic","65 years or over","441,596",""
"2015","United Kingdom","Number","1 night or over","Domestic","Less than 15 years",":",""
"2015","United Kingdom","Number","1 night or over","Domestic","From 15 to 24 years","1,400,900",""
"2015","United Kingdom","Number","1 night or over","Domestic","From 25 to 34 years","1,808,400",""
"2015","United Kingdom","Number","1 night or over","Domestic","From 25 to 44 years","3,752,800",""
"2015","United Kingdom","Number","1 night or over","Domestic","From 35 to 44 years","1,944,400",""
"2015","United Kingdom","Number","1 night or over","Domestic","From 45 to 54 years","1,988,600",""
"2015","United Kingdom","Number","1 night or over","Domestic","From 45 to 64 years","4,336,400",""
"2015","United Kingdom","Number","1 night or over","Domestic","From 55 to 64 years","2,347,800",""
"2015","United Kingdom","Number","1 night or over","Domestic","65 years or over","3,694,900",""
"2015","Iceland","Number","1 night or over","Domestic","Less than 15 years",":",""
"2015","Iceland","Number","1 night or over","Domestic","From 15 to 24 years",":",""
"2015","Iceland","Number","1 night or over","Domestic","From 25 to 34 years",":",""
"2015","Iceland","Number","1 night or over","Domestic","From 25 to 44 years",":",""
"2015","Iceland","Number","1 night or over","Domestic","From 35 to 44 years",":",""
"2015","Iceland","Number","1 night or over","Domestic","From 45 to 54 years",":",""
"2015","Iceland","Number","1 night or over","Domestic","From 45 to 64 years",":",""
"2015","Iceland","Number","1 night or over","Domestic","From 55 to 64 years",":",""
"2015","Iceland","Number","1 night or over","Domestic","65 years or over",":",""
"2015","Norway","Number","1 night or over","Domestic","Less than 15 years",":",""
"2015","Norway","Number","1 night or over","Domestic","From 15 to 24 years",":",""
"2015","Norway","Number","1 night or over","Domestic","From 25 to 34 years",":",""
"2015","Norway","Number","1 night or over","Domestic","From 25 to 44 years",":",""
"2015","Norway","Number","1 night or over","Domestic","From 35 to 44 years",":",""
"2015","Norway","Number","1 night or over","Domestic","From 45 to 54 years",":",""
"2015","Norway","Number","1 night or over","Domestic","From 45 to 64 years",":",""
"2015","Norway","Number","1 night or over","Domestic","From 55 to 64 years",":",""
"2015","Norway","Number","1 night or over","Domestic","65 years or over",":",""
"2015","Switzerland","Number","1 night or over","Domestic","Less than 15 years","37,878","u"
"2015","Switzerland","Number","1 night or over","Domestic","From 15 to 24 years","63,650","u"
"2015","Switzerland","Number","1 night or over","Domestic","From 25 to 34 years","92,042","u"
"2015","Switzerland","Number","1 night or over","Domestic","From 25 to 44 years","186,227","u"
"2015","Switzerland","Number","1 night or over","Domestic","From 35 to 44 years","94,185","u"
"2015","Switzerland","Number","1 night or over","Domestic","From 45 to 54 years","107,823","u"
"2015","Switzerland","Number","1 night or over","Domestic","From 45 to 64 years","226,915","u"
"2015","Switzerland","Number","1 night or over","Domestic","From 55 to 64 years","119,093","u"
"2015","Switzerland","Number","1 night or over","Domestic","65 years or over","196,269","u"
"2015","Montenegro","Number","1 night or over","Domestic","Less than 15 years",":",""
"2015","Montenegro","Number","1 night or over","Domestic","From 15 to 24 years",":",""
"2015","Montenegro","Number","1 night or over","Domestic","From 25 to 34 years",":",""
"2015","Montenegro","Number","1 night or over","Domestic","From 25 to 44 years",":",""
"2015","Montenegro","Number","1 night or over","Domestic","From 35 to 44 years",":",""
"2015","Montenegro","Number","1 night or over","Domestic","From 45 to 54 years",":",""
"2015","Montenegro","Number","1 night or over","Domestic","From 45 to 64 years",":",""
"2015","Montenegro","Number","1 night or over","Domestic","From 55 to 64 years",":",""
"2015","Montenegro","Number","1 night or over","Domestic","65 years or over",":",""
"2016","Belgium","Number","1 night or over","Domestic","Less than 15 years",":",""
"2016","Belgium","Number","1 night or over","Domestic","From 15 to 24 years",":","c"
"2016","Belgium","Number","1 night or over","Domestic","From 25 to 34 years","55,968","u"
"2016","Belgium","Number","1 night or over","Domestic","From 25 to 44 years","102,115",""
"2016","Belgium","Number","1 night or over","Domestic","From 35 to 44 years","46,148","u"
"2016","Belgium","Number","1 night or over","Domestic","From 45 to 54 years",":","c"
"2016","Belgium","Number","1 night or over","Domestic","From 45 to 64 years","127,418","u"
"2016","Belgium","Number","1 night or over","Domestic","From 55 to 64 years","71,087","u"
"2016","Belgium","Number","1 night or over","Domestic","65 years or over","127,115","u"
"2016","Bulgaria","Number","1 night or over","Domestic","Less than 15 years",":",""
"2016","Bulgaria","Number","1 night or over","Domestic","From 15 to 24 years","262,087",""
"2016","Bulgaria","Number","1 night or over","Domestic","From 25 to 34 years","328,684",""
"2016","Bulgaria","Number","1 night or over","Domestic","From 25 to 44 years","731,527",""
"2016","Bulgaria","Number","1 night or over","Domestic","From 35 to 44 years","402,843",""
"2016","Bulgaria","Number","1 night or over","Domestic","From 45 to 54 years","290,213",""
"2016","Bulgaria","Number","1 night or over","Domestic","From 45 to 64 years","506,014",""
"2016","Bulgaria","Number","1 night or over","Domestic","From 55 to 64 years","215,801",""
"2016","Bulgaria","Number","1 night or over","Domestic","65 years or over","122,856",""
"2016","Czechia","Number","1 night or over","Domestic","Less than 15 years",":",""
"2016","Czechia","Number","1 night or over","Domestic","From 15 to 24 years","396,823",""
"2016","Czechia","Number","1 night or over","Domestic","From 25 to 34 years","511,596",""
"2016","Czechia","Number","1 night or over","Domestic","From 25 to 44 years","1,225,167",""
"2016","Czechia","Number","1 night or over","Domestic","From 35 to 44 years","713,571",""
"2016","Czechia","Number","1 night or over","Domestic","From 45 to 54 years","546,202",""
"2016","Czechia","Number","1 night or over","Domestic","From 45 to 64 years","1,107,783",""
"2016","Czechia","Number","1 night or over","Domestic","From 55 to 64 years","561,581",""
"2016","Czechia","Number","1 night or over","Domestic","65 years or over","894,801",""
"2016","Denmark","Number","1 night or over","Domestic","Less than 15 years",":",""
"2016","Denmark","Number","1 night or over","Domestic","From 15 to 24 years","140,267",""
"2016","Denmark","Number","1 night or over","Domestic","From 25 to 34 years","183,807",""
"2016","Denmark","Number","1 night or over","Domestic","From 25 to 44 years","392,108",""
"2016","Denmark","Number","1 night or over","Domestic","From 35 to 44 years","208,301",""
"2016","Denmark","Number","1 night or over","Domestic","From 45 to 54 years","184,771",""
"2016","Denmark","Number","1 night or over","Domestic","From 45 to 64 years","336,250",""
"2016","Denmark","Number","1 night or over","Domestic","From 55 to 64 years","151,479",""
"2016","Denmark","Number","1 night or over","Domestic","65 years or over","200,665",""
"2016","Germany (until 1990 former territory of the FRG)","Number","1 night or over","Domestic","Less than 15 years",":",""
"2016","Germany (until 1990 former territory of the FRG)","Number","1 night or over","Domestic","From 15 to 24 years","1,495,082","u"
"2016","Germany (until 1990 former territory of the FRG)","Number","1 night or over","Domestic","From 25 to 34 years","2,208,233",""
"2016","Germany (until 1990 former territory of the FRG)","Number","1 night or over","Domestic","From 25 to 44 years","4,428,788",""
"2016","Germany (until 1990 former territory of the FRG)","Number","1 night or over","Domestic","From 35 to 44 years","2,220,555",""
"2016","Germany (until 1990 former territory of the FRG)","Number","1 night or over","Domestic","From 45 to 54 years","2,646,254",""
"2016","Germany (until 1990 former territory of the FRG)","Number","1 night or over","Domestic","From 45 to 64 years","5,021,988",""
"2016","Germany (until 1990 former territory of the FRG)","Number","1 night or over","Domestic","From 55 to 64 years","2,375,733",""
"2016","Germany (until 1990 former territory of the FRG)","Number","1 night or over","Domestic","65 years or over","4,178,397",""
"2016","Estonia","Number","1 night or over","Domestic","Less than 15 years",":",""
"2016","Estonia","Number","1 night or over","Domestic","From 15 to 24 years","53,848","u"
"2016","Estonia","Number","1 night or over","Domestic","From 25 to 34 years","37,447","u"
"2016","Estonia","Number","1 night or over","Domestic","From 25 to 44 years","84,786","u"
"2016","Estonia","Number","1 night or over","Domestic","From 35 to 44 years","47,339","u"
"2016","Estonia","Number","1 night or over","Domestic","From 45 to 54 years",":","c"
"2016","Estonia","Number","1 night or over","Domestic","From 45 to 64 years","68,036","u"
"2016","Estonia","Number","1 night or over","Domestic","From 55 to 64 years","39,450","u"
"2016","Estonia","Number","1 night or over","Domestic","65 years or over","50,711","u"
"2016","Ireland","Number","1 night or over","Domestic","Less than 15 years",":",""
"2016","Ireland","Number","1 night or over","Domestic","From 15 to 24 years","91,681",""
"2016","Ireland","Number","1 night or over","Domestic","From 25 to 34 years","86,683",""
"2016","Ireland","Number","1 night or over","Domestic","From 25 to 44 years","236,596",""
"2016","Ireland","Number","1 night or over","Domestic","From 35 to 44 years","149,912",""
"2016","Ireland","Number","1 night or over","Domestic","From 45 to 54 years","107,815",""
"2016","Ireland","Number","1 night or over","Domestic","From 45 to 64 years","182,126",""
"2016","Ireland","Number","1 night or over","Domestic","From 55 to 64 years","74,311",""
"2016","Ireland","Number","1 night or over","Domestic","65 years or over","123,003",""
"2016","Greece","Number","1 night or over","Domestic","Less than 15 years",":",""
"2016","Greece","Number","1 night or over","Domestic","From 15 to 24 years","338,462",""
"2016","Greece","Number","1 night or over","Domestic","From 25 to 34 years","408,481",""
"2016","Greece","Number","1 night or over","Domestic","From 25 to 44 years","1,011,200",""
"2016","Greece","Number","1 night or over","Domestic","From 35 to 44 years","602,719",""
"2016","Greece","Number","1 night or over","Domestic","From 45 to 54 years","544,237",""
"2016","Greece","Number","1 night or over","Domestic","From 45 to 64 years","949,461",""
"2016","Greece","Number","1 night or over","Domestic","From 55 to 64 years","405,224",""
"2016","Greece","Number","1 night or over","Domestic","65 years or over","448,309",""
"2016","Spain","Number","1 night or over","Domestic","Less than 15 years",":",""
"2016","Spain","Number","1 night or over","Domestic","From 15 to 24 years","2,338,236",""
"2016","Spain","Number","1 night or over","Domestic","From 25 to 34 years","2,598,326",""
"2016","Spain","Number","1 night or over","Domestic","From 25 to 44 years","6,454,645",""
"2016","Spain","Number","1 night or over","Domestic","From 35 to 44 years","3,856,319",""
"2016","Spain","Number","1 night or over","Domestic","From 45 to 54 years","3,351,029",""
"2016","Spain","Number","1 night or over","Domestic","From 45 to 64 years","5,882,591",""
"2016","Spain","Number","1 night or over","Domestic","From 55 to 64 years","2,531,562",""
"2016","Spain","Number","1 night or over","Domestic","65 years or over","2,912,558",""
"2016","France","Number","1 night or over","Domestic","Less than 15 years",":",""
"2016","France","Number","1 night or over","Domestic","From 15 to 24 years","2,849,438",""
"2016","France","Number","1 night or over","Domestic","From 25 to 34 years","4,095,757",""
"2016","France","Number","1 night or over","Domestic","From 25 to 44 years","8,951,717",""
"2016","France","Number","1 night or over","Domestic","From 35 to 44 years","4,855,960",""
"2016","France","Number","1 night or over","Domestic","From 45 to 54 years","3,611,161",""
"2016","France","Number","1 night or over","Domestic","From 45 to 64 years","7,618,601",""
"2016","France","Number","1 night or over","Domestic","From 55 to 64 years","4,007,440",""
"2016","France","Number","1 night or over","Domestic","65 years or over","5,418,630",""
"2016","Croatia","Number","1 night or over","Domestic","Less than 15 years",":",""
"2016","Croatia","Number","1 night or over","Domestic","From 15 to 24 years","215,694",""
"2016","Croatia","Number","1 night or over","Domestic","From 25 to 34 years","195,887",""
"2016","Croatia","Number","1 night or over","Domestic","From 25 to 44 years","395,926",""
"2016","Croatia","Number","1 night or over","Domestic","From 35 to 44 years","200,039",""
"2016","Croatia","Number","1 night or over","Domestic","From 45 to 54 years","184,639",""
"2016","Croatia","Number","1 night or over","Domestic","From 45 to 64 years","333,423",""
"2016","Croatia","Number","1 night or over","Domestic","From 55 to 64 years","148,784",""
"2016","Croatia","Number","1 night or over","Domestic","65 years or over","112,561",""
"2016","Italy","Number","1 night or over","Domestic","Less than 15 years","3,125,408",""
"2016","Italy","Number","1 night or over","Domestic","From 15 to 24 years","1,479,666",""
"2016","Italy","Number","1 night or over","Domestic","From 25 to 34 years","1,620,695",""
"2016","Italy","Number","1 night or over","Domestic","From 25 to 44 years","4,753,165",""
"2016","Italy","Number","1 night or over","Domestic","From 35 to 44 years","3,132,470",""
"2016","Italy","Number","1 night or over","Domestic","From 45 to 54 years","2,708,320",""
"2016","Italy","Number","1 night or over","Domestic","From 45 to 64 years","4,990,709",""
"2016","Italy","Number","1 night or over","Domestic","From 55 to 64 years","2,282,389",""
"2016","Italy","Number","1 night or over","Domestic","65 years or over","2,439,669",""
"2016","Cyprus","Number","1 night or over","Domestic","Less than 15 years",":",""
"2016","Cyprus","Number","1 night or over","Domestic","From 15 to 24 years","38,975","e"
"2016","Cyprus","Number","1 night or over","Domestic","From 25 to 34 years","35,244","e"
"2016","Cyprus","Number","1 night or over","Domestic","From 25 to 44 years","66,125","e"
"2016","Cyprus","Number","1 night or over","Domestic","From 35 to 44 years","30,881","e"
"2016","Cyprus","Number","1 night or over","Domestic","From 45 to 54 years","24,132","e"
"2016","Cyprus","Number","1 night or over","Domestic","From 45 to 64 years","42,953","e"
"2016","Cyprus","Number","1 night or over","Domestic","From 55 to 64 years","18,821","e"
"2016","Cyprus","Number","1 night or over","Domestic","65 years or over","25,030","e"
"2016","Latvia","Number","1 night or over","Domestic","Less than 15 years",":",""
"2016","Latvia","Number","1 night or over","Domestic","From 15 to 24 years","64,398",""
"2016","Latvia","Number","1 night or over","Domestic","From 25 to 34 years","88,586",""
"2016","Latvia","Number","1 night or over","Domestic","From 25 to 44 years","149,412",""
"2016","Latvia","Number","1 night or over","Domestic","From 35 to 44 years","60,826",""
"2016","Latvia","Number","1 night or over","Domestic","From 45 to 54 years","71,602",""
"2016","Latvia","Number","1 night or over","Domestic","From 45 to 64 years","137,726",""
"2016","Latvia","Number","1 night or over","Domestic","From 55 to 64 years","66,124",""
"2016","Latvia","Number","1 night or over","Domestic","65 years or over","61,497",""
"2016","Lithuania","Number","1 night or over","Domestic","Less than 15 years",":",""
"2016","Lithuania","Number","1 night or over","Domestic","From 15 to 24 years","142,840",""
"2016","Lithuania","Number","1 night or over","Domestic","From 25 to 34 years","133,086",""
"2016","Lithuania","Number","1 night or over","Domestic","From 25 to 44 years","250,632",""
"2016","Lithuania","Number","1 night or over","Domestic","From 35 to 44 years","117,546",""
"2016","Lithuania","Number","1 night or over","Domestic","From 45 to 54 years","112,680",""
"2016","Lithuania","Number","1 night or over","Domestic","From 45 to 64 years","192,389",""
"2016","Lithuania","Number","1 night or over","Domestic","From 55 to 64 years","79,709",""
"2016","Lithuania","Number","1 night or over","Domestic","65 years or over","100,871",""
"2016","Luxembourg","Number","1 night or over","Domestic","Less than 15 years",":",""
"2016","Luxembourg","Number","1 night or over","Domestic","From 15 to 24 years","0","u"
"2016","Luxembourg","Number","1 night or over","Domestic","From 25 to 34 years","0","u"
"2016","Luxembourg","Number","1 night or over","Domestic","From 25 to 44 years",":","c"
"2016","Luxembourg","Number","1 night or over","Domestic","From 35 to 44 years",":","c"
"2016","Luxembourg","Number","1 night or over","Domestic","From 45 to 54 years",":","c"
"2016","Luxembourg","Number","1 night or over","Domestic","From 45 to 64 years",":","c"
"2016","Luxembourg","Number","1 night or over","Domestic","From 55 to 64 years","0","u"
"2016","Luxembourg","Number","1 night or over","Domestic","65 years or over",":","c"
"2016","Hungary","Number","1 night or over","Domestic","Less than 15 years","558,109",""
"2016","Hungary","Number","1 night or over","Domestic","From 15 to 24 years","329,306",""
"2016","Hungary","Number","1 night or over","Domestic","From 25 to 34 years","417,939",""
"2016","Hungary","Number","1 night or over","Domestic","From 25 to 44 years","953,122",""
"2016","Hungary","Number","1 night or over","Domestic","From 35 to 44 years","535,183",""
"2016","Hungary","Number","1 night or over","Domestic","From 45 to 54 years","482,588",""
"2016","Hungary","Number","1 night or over","Domestic","From 45 to 64 years","965,834",""
"2016","Hungary","Number","1 night or over","Domestic","From 55 to 64 years","483,246",""
"2016","Hungary","Number","1 night or over","Domestic","65 years or over","565,418",""
"2016","Malta","Number","1 night or over","Domestic","Less than 15 years",":",""
"2016","Malta","Number","1 night or over","Domestic","From 15 to 24 years","9,375",""
"2016","Malta","Number","1 night or over","Domestic","From 25 to 34 years","13,023",""
"2016","Malta","Number","1 night or over","Domestic","From 25 to 44 years","21,299",""
"2016","Malta","Number","1 night or over","Domestic","From 35 to 44 years","8,277","u"
"2016","Malta","Number","1 night or over","Domestic","From 45 to 54 years","7,748","u"
"2016","Malta","Number","1 night or over","Domestic","From 45 to 64 years","13,850",""
"2016","Malta","Number","1 night or over","Domestic","From 55 to 64 years","6,102","u"
"2016","Malta","Number","1 night or over","Domestic","65 years or over","8,597","u"
"2016","Netherlands","Number","1 night or over","Domestic","Less than 15 years","738,904",""
"2016","Netherlands","Number","1 night or over","Domestic","From 15 to 24 years","428,078",""
"2016","Netherlands","Number","1 night or over","Domestic","From 25 to 34 years","427,057",""
"2016","Netherlands","Number","1 night or over","Domestic","From 25 to 44 years","927,081",""
"2016","Netherlands","Number","1 night or over","Domestic","From 35 to 44 years","500,024",""
"2016","Netherlands","Number","1 night or over","Domestic","From 45 to 54 years","522,649",""
"2016","Netherlands","Number","1 night or over","Domestic","From 45 to 64 years","1,044,446",""
"2016","Netherlands","Number","1 night or over","Domestic","From 55 to 64 years","521,796",""
"2016","Netherlands","Number","1 night or over","Domestic","65 years or over","778,093",""
"2016","Austria","Number","1 night or over","Domestic","Less than 15 years",":",""
"2016","Austria","Number","1 night or over","Domestic","From 15 to 24 years","169,484",""
"2016","Austria","Number","1 night or over","Domestic","From 25 to 34 years","238,664",""
"2016","Austria","Number","1 night or over","Domestic","From 25 to 44 years","473,347",""
"2016","Austria","Number","1 night or over","Domestic","From 35 to 44 years","234,683",""
"2016","Austria","Number","1 night or over","Domestic","From 45 to 54 years","260,659",""
"2016","Austria","Number","1 night or over","Domestic","From 45 to 64 years","465,672",""
"2016","Austria","Number","1 night or over","Domestic","From 55 to 64 years","205,013",""
"2016","Austria","Number","1 night or over","Domestic","65 years or over","255,514",""
"2016","Poland","Number","1 night or over","Domestic","Less than 15 years",":",""
"2016","Poland","Number","1 night or over","Domestic","From 15 to 24 years","2,455,043",""
"2016","Poland","Number","1 night or over","Domestic","From 25 to 34 years","2,443,750",""
"2016","Poland","Number","1 night or over","Domestic","From 25 to 44 years","4,939,881",""
"2016","Poland","Number","1 night or over","Domestic","From 35 to 44 years","2,496,131",""
"2016","Poland","Number","1 night or over","Domestic","From 45 to 54 years","1,636,993",""
"2016","Poland","Number","1 night or over","Domestic","From 45 to 64 years","3,597,737",""
"2016","Poland","Number","1 night or over","Domestic","From 55 to 64 years","1,960,745",""
"2016","Poland","Number","1 night or over","Domestic","65 years or over","1,860,664",""
"2016","Portugal","Number","1 night or over","Domestic","Less than 15 years","644,794",""
"2016","Portugal","Number","1 night or over","Domestic","From 15 to 24 years","370,175",""
"2016","Portugal","Number","1 night or over","Domestic","From 25 to 34 years","303,337",""
"2016","Portugal","Number","1 night or over","Domestic","From 25 to 44 years","974,965",""
"2016","Portugal","Number","1 night or over","Domestic","From 35 to 44 years","671,628",""
"2016","Portugal","Number","1 night or over","Domestic","From 45 to 54 years","483,392",""
"2016","Portugal","Number","1 night or over","Domestic","From 45 to 64 years","917,090",""
"2016","Portugal","Number","1 night or over","Domestic","From 55 to 64 years","433,698",""
"2016","Portugal","Number","1 night or over","Domestic","65 years or over","573,511",""
"2016","Romania","Number","1 night or over","Domestic","Less than 15 years",":",""
"2016","Romania","Number","1 night or over","Domestic","From 15 to 24 years","584,411",""
"2016","Romania","Number","1 night or over","Domestic","From 25 to 34 years","891,884",""
"2016","Romania","Number","1 night or over","Domestic","From 25 to 44 years","1,718,488",""
"2016","Romania","Number","1 night or over","Domestic","From 35 to 44 years","826,604",""
"2016","Romania","Number","1 night or over","Domestic","From 45 to 54 years","537,275",""
"2016","Romania","Number","1 night or over","Domestic","From 45 to 64 years","1,012,490",""
"2016","Romania","Number","1 night or over","Domestic","From 55 to 64 years","475,215",""
"2016","Romania","Number","1 night or over","Domestic","65 years or over","384,020",""
"2016","Slovenia","Number","1 night or over","Domestic","Less than 15 years",":",""
"2016","Slovenia","Number","1 night or over","Domestic","From 15 to 24 years","30,189",""
"2016","Slovenia","Number","1 night or over","Domestic","From 25 to 34 years","19,814",""
"2016","Slovenia","Number","1 night or over","Domestic","From 25 to 44 years","52,104",""
"2016","Slovenia","Number","1 night or over","Domestic","From 35 to 44 years","32,290",""
"2016","Slovenia","Number","1 night or over","Domestic","From 45 to 54 years","36,411",""
"2016","Slovenia","Number","1 night or over","Domestic","From 45 to 64 years","81,847",""
"2016","Slovenia","Number","1 night or over","Domestic","From 55 to 64 years","45,436",""
"2016","Slovenia","Number","1 night or over","Domestic","65 years or over","60,912",""
"2016","Slovakia","Number","1 night or over","Domestic","Less than 15 years",":",""
"2016","Slovakia","Number","1 night or over","Domestic","From 15 to 24 years","204,285",""
"2016","Slovakia","Number","1 night or over","Domestic","From 25 to 34 years","288,656",""
"2016","Slovakia","Number","1 night or over","Domestic","From 25 to 44 years","579,364",""
"2016","Slovakia","Number","1 night or over","Domestic","From 35 to 44 years","290,708",""
"2016","Slovakia","Number","1 night or over","Domestic","From 45 to 54 years","188,935",""
"2016","Slovakia","Number","1 night or over","Domestic","From 45 to 64 years","526,246",""
"2016","Slovakia","Number","1 night or over","Domestic","From 55 to 64 years","337,311",""
"2016","Slovakia","Number","1 night or over","Domestic","65 years or over","213,879",""
"2016","Finland","Number","1 night or over","Domestic","Less than 15 years",":",""
"2016","Finland","Number","1 night or over","Domestic","From 15 to 24 years","242,762",""
"2016","Finland","Number","1 night or over","Domestic","From 25 to 34 years","169,610","u"
"2016","Finland","Number","1 night or over","Domestic","From 25 to 44 years","338,934",""
"2016","Finland","Number","1 night or over","Domestic","From 35 to 44 years","169,324","u"
"2016","Finland","Number","1 night or over","Domestic","From 45 to 54 years","172,411","u"
"2016","Finland","Number","1 night or over","Domestic","From 45 to 64 years","410,728",""
"2016","Finland","Number","1 night or over","Domestic","From 55 to 64 years","238,317",""
"2016","Finland","Number","1 night or over","Domestic","65 years or over","335,538",""
"2016","Sweden","Number","1 night or over","Domestic","Less than 15 years",":",""
"2016","Sweden","Number","1 night or over","Domestic","From 15 to 24 years","343,618",""
"2016","Sweden","Number","1 night or over","Domestic","From 25 to 34 years","371,226",""
"2016","Sweden","Number","1 night or over","Domestic","From 25 to 44 years","705,686",""
"2016","Sweden","Number","1 night or over","Domestic","From 35 to 44 years","334,460",""
"2016","Sweden","Number","1 night or over","Domestic","From 45 to 54 years","460,598",""
"2016","Sweden","Number","1 night or over","Domestic","From 45 to 64 years","742,936",""
"2016","Sweden","Number","1 night or over","Domestic","From 55 to 64 years","282,338",""
"2016","Sweden","Number","1 night or over","Domestic","65 years or over","531,985",""
"2016","United Kingdom","Number","1 night or over","Domestic","Less than 15 years",":",""
"2016","United Kingdom","Number","1 night or over","Domestic","From 15 to 24 years","1,432,970",""
"2016","United Kingdom","Number","1 night or over","Domestic","From 25 to 34 years","2,585,240",""
"2016","United Kingdom","Number","1 night or over","Domestic","From 25 to 44 years","4,763,590",""
"2016","United Kingdom","Number","1 night or over","Domestic","From 35 to 44 years","2,178,350",""
"2016","United Kingdom","Number","1 night or over","Domestic","From 45 to 54 years","2,033,280",""
"2016","United Kingdom","Number","1 night or over","Domestic","From 45 to 64 years","4,092,510",""
"2016","United Kingdom","Number","1 night or over","Domestic","From 55 to 64 years","2,059,230",""
"2016","United Kingdom","Number","1 night or over","Domestic","65 years or over","3,082,950",""
"2016","Iceland","Number","1 night or over","Domestic","Less than 15 years",":",""
"2016","Iceland","Number","1 night or over","Domestic","From 15 to 24 years",":",""
"2016","Iceland","Number","1 night or over","Domestic","From 25 to 34 years",":",""
"2016","Iceland","Number","1 night or over","Domestic","From 25 to 44 years",":",""
"2016","Iceland","Number","1 night or over","Domestic","From 35 to 44 years",":",""
"2016","Iceland","Number","1 night or over","Domestic","From 45 to 54 years",":",""
"2016","Iceland","Number","1 night or over","Domestic","From 45 to 64 years",":",""
"2016","Iceland","Number","1 night or over","Domestic","From 55 to 64 years",":",""
"2016","Iceland","Number","1 night or over","Domestic","65 years or over",":",""
"2016","Norway","Number","1 night or over","Domestic","Less than 15 years",":",""
"2016","Norway","Number","1 night or over","Domestic","From 15 to 24 years",":",""
"2016","Norway","Number","1 night or over","Domestic","From 25 to 34 years",":",""
"2016","Norway","Number","1 night or over","Domestic","From 25 to 44 years",":",""
"2016","Norway","Number","1 night or over","Domestic","From 35 to 44 years",":",""
"2016","Norway","Number","1 night or over","Domestic","From 45 to 54 years",":",""
"2016","Norway","Number","1 night or over","Domestic","From 45 to 64 years",":",""
"2016","Norway","Number","1 night or over","Domestic","From 55 to 64 years",":",""
"2016","Norway","Number","1 night or over","Domestic","65 years or over",":",""
"2016","Switzerland","Number","1 night or over","Domestic","Less than 15 years","76,962","u"
"2016","Switzerland","Number","1 night or over","Domestic","From 15 to 24 years","69,970","u"
"2016","Switzerland","Number","1 night or over","Domestic","From 25 to 34 years","92,149","u"
"2016","Switzerland","Number","1 night or over","Domestic","From 25 to 44 years","163,756","u"
"2016","Switzerland","Number","1 night or over","Domestic","From 35 to 44 years","71,607","u"
